Id,Geographic Code,Geographic Value,Year,Sex,Rate,Low,High
25388136,COUNTRY,Sierra Leone,2000,Both sexes,1431.81,1139.584,1725.014
25388137,COUNTRY,Sierra Leone,2005,Both sexes,1781,1436,2126
25388138,COUNTRY,Sierra Leone,2013,Both sexes,1952,1577,2327
25388139,COUNTRY,Sierra Leone,2014,Male,1291.737,1042.364,1541.11
25388140,COUNTRY,Sierra Leone,2006,Female,669.9061,540.7808,799.3992
25388141,COUNTRY,Sierra Leone,2004,Male,1072.043,858.6442,1286.072
25388142,COUNTRY,Sierra Leone,2019,Male,1681.929,1350.597,2013.763
25388143,COUNTRY,Sierra Leone,2003,Male,1033.997,822.1225,1245.236
25388144,COUNTRY,Sierra Leone,2009,Female,697.6524,564.4011,830.9036
25388145,COUNTRY,Sierra Leone,2015,Both sexes,2177,1754,2599
25388146,COUNTRY,Sierra Leone,2015,Male,1400.252,1128.177,1671.684
25388147,COUNTRY,Sierra Leone,2012,Female,708.6687,573.3577,843.9797
25388148,COUNTRY,Sierra Leone,2018,Female,863.36,694.1214,1032.807
25388149,COUNTRY,Sierra Leone,2008,Both sexes,1868.385,1510.187,2225.591
25388150,COUNTRY,Sierra Leone,2004,Both sexes,1698,1360,2037
25388151,COUNTRY,Sierra Leone,2002,Male,982.1949,774.8848,1188.873
25388152,COUNTRY,Sierra Leone,2011,Female,718.3361,582.9868,853.6853
25388153,COUNTRY,Sierra Leone,2008,Male,1190.295,962.0972,1417.861
25388154,COUNTRY,Sierra Leone,2013,Male,1251.844,1011.351,1492.336
25388155,COUNTRY,Sierra Leone,2008,Female,678.0901,548.0899,807.7303
25388156,COUNTRY,Sierra Leone,2017,Both sexes,2347.423,1889.555,2805.725
25388157,COUNTRY,Sierra Leone,2010,Both sexes,1924,1559,2289
25388998,COUNTRY,El Salvador,2014,Both sexes,1284,950.3365,1868.253
25388999,COUNTRY,El Salvador,2017,Both sexes,1317.83,852.7817,1998.102
25389000,COUNTRY,El Salvador,2019,Male,1035.446,639.301,1585.636
25389001,COUNTRY,El Salvador,2006,Both sexes,2000,1511.853,2601.295
25389002,COUNTRY,El Salvador,2007,Male,1502.008,1133.079,2033.129
25389003,COUNTRY,El Salvador,2015,Both sexes,1317,924.5859,1958.246
25389004,COUNTRY,El Salvador,2013,Male,961.9846,714.7889,1465.843
25389005,COUNTRY,El Salvador,2008,Female,371.2382,293.4647,460.2986
25389006,COUNTRY,El Salvador,2000,Both sexes,2114,1572.596,2582.581
25389007,COUNTRY,El Salvador,2016,Female,305.9848,206.9232,433.3037
25389008,COUNTRY,El Salvador,2004,Female,436.9926,352.7267,534.0545
25389009,COUNTRY,El Salvador,2011,Female,283.7711,220.1345,357.9621
25389010,COUNTRY,El Salvador,2009,Female,286.2171,226.1778,354.374
25389011,COUNTRY,El Salvador,2009,Both sexes,1517,1150.816,2083.024
25389012,COUNTRY,El Salvador,2013,Female,230.0154,176.5892,291.0794
25389013,COUNTRY,El Salvador,2005,Both sexes,1797,1349.295,2298.336
25389014,COUNTRY,El Salvador,2007,Female,384.9923,309.373,471.9933
25389015,COUNTRY,El Salvador,2004,Both sexes,2146,1610.881,2699.594
25389016,COUNTRY,El Salvador,2016,Both sexes,1411,948.4439,2100.236
25389017,COUNTRY,El Salvador,2018,Both sexes,1332.327,843.5053,2028.63
25389018,COUNTRY,El Salvador,2008,Male,1368.762,1037.994,1932.857
25389019,COUNTRY,El Salvador,2002,Male,1553.466,1127.84,1962.29
25389020,COUNTRY,El Salvador,2001,Both sexes,2090,1563.474,2575.013
25389021,COUNTRY,El Salvador,2012,Both sexes,1185,898.1662,1739.402
25389022,COUNTRY,El Salvador,2011,Male,1026.229,777.6993,1527.924
25389023,COUNTRY,El Salvador,2007,Both sexes,1887,1442.452,2505.122
25389024,COUNTRY,El Salvador,2001,Male,1673.665,1227.693,2065.753
25389025,COUNTRY,El Salvador,2003,Both sexes,2131,1579.906,2681.502
25389026,COUNTRY,El Salvador,2019,Female,311.5432,197.3814,460.6069
25389027,COUNTRY,El Salvador,2002,Female,417.5344,335.8394,511.6263
25389028,COUNTRY,El Salvador,2010,Both sexes,1380,1053.213,1933.639
25389029,COUNTRY,El Salvador,2017,Male,1026.021,660.9221,1574.234
25389030,COUNTRY,El Salvador,2000,Female,396.1679,319.0762,486.6655
25389031,COUNTRY,El Salvador,2016,Male,1105.015,741.5206,1666.932
25389032,COUNTRY,El Salvador,2003,Male,1740.264,1266.97,2200.388
25389033,COUNTRY,El Salvador,2015,Male,1050.237,736.9599,1590.368
25389034,COUNTRY,El Salvador,2014,Female,268.4461,198.9337,353.3774
25389035,COUNTRY,El Salvador,2008,Both sexes,1740,1331.459,2393.156
25389036,COUNTRY,El Salvador,2017,Female,291.8089,191.8596,423.8677
25389037,COUNTRY,El Salvador,2013,Both sexes,1192,891.378,1756.923
25389038,COUNTRY,El Salvador,2012,Male,948.4172,715.9936,1440.454
25389039,COUNTRY,El Salvador,2018,Male,1030.859,649.3541,1584.382
25389040,COUNTRY,El Salvador,2019,Both sexes,1346.989,836.6824,2046.243
25389041,COUNTRY,El Salvador,2011,Both sexes,1310,997.8338,1885.886
25389042,COUNTRY,El Salvador,2014,Male,1015.554,751.4028,1514.876
25389043,COUNTRY,El Salvador,2009,Male,1230.783,924.6387,1728.65
25389044,COUNTRY,El Salvador,2003,Female,390.736,312.936,481.1146
25389045,COUNTRY,El Salvador,2004,Male,1709.007,1258.155,2165.539
25389046,COUNTRY,El Salvador,2015,Female,266.763,187.6259,367.8778
25389047,COUNTRY,El Salvador,2006,Female,400.0339,321.4503,489.2383
25389048,COUNTRY,El Salvador,2006,Male,1599.966,1190.403,2112.057
25389049,COUNTRY,El Salvador,2010,Male,1068.984,811.0356,1541.826
25389050,COUNTRY,El Salvador,2000,Male,1717.832,1253.52,2095.916
25389051,COUNTRY,El Salvador,2005,Female,330.62,264.7061,405.6094
25389052,COUNTRY,El Salvador,2012,Female,236.5828,182.1726,298.9473
25389053,COUNTRY,El Salvador,2002,Both sexes,1971,1463.679,2473.917
25389054,COUNTRY,El Salvador,2001,Female,416.3353,335.781,509.2603
25389055,COUNTRY,El Salvador,2010,Female,311.0165,242.1775,391.8135
25389056,COUNTRY,El Salvador,2018,Female,301.4683,194.1513,444.2485
25389057,COUNTRY,El Salvador,2005,Male,1466.38,1084.589,1892.727
25389898,COUNTRY,Somalia,2009,Female,944.201,726.4213,1161.981
25389899,COUNTRY,Somalia,2011,Male,2442.419,1894.048,2990.789
25389900,COUNTRY,Somalia,2009,Both sexes,3217,2475,3959
25389901,COUNTRY,Somalia,2014,Male,2591.116,2006.094,3176.138
25389902,COUNTRY,Somalia,2017,Male,2866.267,2222.021,3510.622
25389903,COUNTRY,Somalia,2015,Both sexes,3749,2911,4588
25389904,COUNTRY,Somalia,2002,Male,1779.326,1372.459,2186.909
25389905,COUNTRY,Somalia,2008,Male,2222.978,1701.879,2743.37
25389906,COUNTRY,Somalia,2016,Both sexes,3884,3024,4745
25389907,COUNTRY,Somalia,2004,Female,799.592,619.9405,979.2436
25389908,COUNTRY,Somalia,2010,Both sexes,3334,2576,4093
25389909,COUNTRY,Somalia,2003,Male,1911.866,1478.977,2344.754
25389910,COUNTRY,Somalia,2008,Female,921.0222,705.121,1136.63
25389911,COUNTRY,Somalia,2013,Both sexes,3525,2722,4328
25389912,COUNTRY,Somalia,2012,Both sexes,3442,2656,4227
25389913,COUNTRY,Somalia,2003,Both sexes,2672,2067,3277
25389914,COUNTRY,Somalia,2002,Both sexes,2484,1916,3053
25389915,COUNTRY,Somalia,2017,Female,1128.029,874.4835,1381.617
25389916,COUNTRY,Somalia,2016,Male,2772.258,2158.421,3386.809
25389917,COUNTRY,Somalia,2000,Both sexes,2453,1881,3025
25389918,COUNTRY,Somalia,2001,Female,702.5865,540.5383,864.6347
25389919,COUNTRY,Somalia,2014,Both sexes,3654,2829,4479
25389920,COUNTRY,Somalia,2005,Male,2042.745,1586.577,2499.628
25389921,COUNTRY,Somalia,2011,Female,991.5814,768.952,1214.211
25389922,COUNTRY,Somalia,2008,Both sexes,3144,2407,3880
25389923,COUNTRY,Somalia,2018,Female,1175.636,911.7791,1439.539
25389924,COUNTRY,Somalia,2014,Female,1062.884,822.9061,1302.862
25389925,COUNTRY,Somalia,2005,Female,814.2548,632.4226,996.372
25389926,COUNTRY,Somalia,2019,Female,1221.736,947.9372,1495.587
25389927,COUNTRY,Somalia,2018,Male,2934.869,2276.174,3593.68
25389928,COUNTRY,Somalia,2011,Both sexes,3434,2663,4205
25389929,COUNTRY,Somalia,2001,Both sexes,2480,1908,3052
25389930,COUNTRY,Somalia,2000,Male,1760.286,1349.816,2170.756
25389931,COUNTRY,Somalia,2005,Both sexes,2857,2219,3496
25389932,COUNTRY,Somalia,2007,Male,2145.351,1635.705,2654.284
25389933,COUNTRY,Somalia,2017,Both sexes,3994.296,3096.504,4892.238
25389934,COUNTRY,Somalia,2003,Female,760.1344,588.0231,932.2457
25389935,COUNTRY,Somalia,2006,Female,842.8756,654.5554,1030.91
25389936,COUNTRY,Somalia,2004,Male,2004.408,1554.06,2454.756
25389937,COUNTRY,Somalia,2007,Female,868.6492,662.2946,1074.716
25389938,COUNTRY,Somalia,2002,Female,704.674,543.5408,866.0909
25389939,COUNTRY,Somalia,2013,Male,2494.233,1926.043,3062.423
25389940,COUNTRY,Somalia,2015,Female,1084.696,842.2378,1327.443
25389941,COUNTRY,Somalia,2016,Female,1111.742,865.5786,1358.191
25389942,COUNTRY,Somalia,2006,Both sexes,2954,2294,3613
25389943,COUNTRY,Somalia,2015,Male,2664.304,2068.762,3260.557
25389944,COUNTRY,Somalia,2018,Both sexes,4110.505,3187.953,5033.22
25389945,COUNTRY,Somalia,2013,Female,1030.767,795.9567,1265.577
25389946,COUNTRY,Somalia,2006,Male,2111.124,1639.445,2582.09
25389947,COUNTRY,Somalia,2001,Male,1777.414,1367.462,2187.365
25389948,COUNTRY,Somalia,2010,Male,2369.517,1830.796,2908.948
25389949,COUNTRY,Somalia,2012,Male,2436.942,1880.453,2992.724
25389950,COUNTRY,Somalia,2012,Female,1005.058,775.547,1234.276
25389951,COUNTRY,Somalia,2010,Female,964.4834,745.2037,1184.052
25389952,COUNTRY,Somalia,2009,Male,2272.799,1748.579,2797.019
25389953,COUNTRY,Somalia,2019,Male,3009.34,2334.927,3683.879
25389954,COUNTRY,Somalia,2007,Both sexes,3014,2298,3729
25389955,COUNTRY,Somalia,2019,Both sexes,4231.076,3282.864,5179.465
25389956,COUNTRY,Somalia,2004,Both sexes,2804,2174,3434
25389957,COUNTRY,Somalia,2000,Female,692.7142,531.1844,854.244
25390798,COUNTRY,Serbia,2000,Female,220.274,173.4718,274.2461
25390799,COUNTRY,Serbia,2009,Male,765.3614,606.0068,915.6433
25390800,COUNTRY,Serbia,2012,Male,625.034,499.6683,759.1564
25390801,COUNTRY,Serbia,2007,Both sexes,1146.706,919.2354,1373.484
25390802,COUNTRY,Serbia,2017,Female,171.1715,120.8074,236.6619
25390803,COUNTRY,Serbia,2004,Both sexes,840.8641,678.4128,1018.323
25390804,COUNTRY,Serbia,2003,Male,577.971,468.2626,700.4935
25390805,COUNTRY,Serbia,2010,Female,180.0951,142.5713,223.4533
25390806,COUNTRY,Serbia,2001,Male,994.6907,791.5695,1207.606
25390807,COUNTRY,Serbia,2009,Female,198.6889,159.8813,242.7093
25390808,COUNTRY,Serbia,2012,Both sexes,798.8864,636.2101,975.1321
25390809,COUNTRY,Serbia,2004,Female,189.5797,152.0331,232.2691
25390810,COUNTRY,Serbia,2017,Both sexes,756.0936,553.2827,1006.424
25390811,COUNTRY,Serbia,2017,Male,584.9221,432.4752,769.7624
25390812,COUNTRY,Serbia,2014,Both sexes,663.2612,521.104,823.0537
25390813,COUNTRY,Serbia,2004,Male,651.2844,526.3797,786.0543
25390814,COUNTRY,Serbia,2006,Male,797.6832,640.684,951.1863
25390815,COUNTRY,Serbia,2016,Male,528.7247,409.8179,669.4403
25390816,COUNTRY,Serbia,2013,Male,575.6589,459.7698,700.8689
25390817,COUNTRY,Serbia,2016,Both sexes,651.5745,501.6228,829.4788
25390818,COUNTRY,Serbia,2002,Female,194.2526,154.5983,240.5198
25390819,COUNTRY,Serbia,2012,Female,173.8525,136.5419,215.9757
25390820,COUNTRY,Serbia,2009,Both sexes,964.0503,765.8881,1158.353
25390821,COUNTRY,Serbia,2010,Both sexes,804.806,640.5129,973.1564
25390822,COUNTRY,Serbia,2013,Both sexes,751.1225,596.5664,920.3471
25390823,COUNTRY,Serbia,2005,Both sexes,919.7641,744.2438,1107.226
25390824,COUNTRY,Serbia,2018,Male,511.1112,357.4075,701.5759
25390825,COUNTRY,Serbia,2005,Male,707.4422,573.7077,847.8559
25390826,COUNTRY,Serbia,2014,Male,512.7326,405.4807,632.3336
25390827,COUNTRY,Serbia,2002,Male,685.0572,552.3175,831.584
25390828,COUNTRY,Serbia,2011,Both sexes,867.3533,691.8221,1049.87
25390829,COUNTRY,Serbia,2007,Female,247.8943,199.5408,302.4814
25390830,COUNTRY,Serbia,2006,Female,250.02440000000001,200.8959,305.0823
25390831,COUNTRY,Serbia,2003,Both sexes,747.8772,603.116,911.8234
25390832,COUNTRY,Serbia,2003,Female,169.9062,134.8533,211.33
25390833,COUNTRY,Serbia,2018,Female,146.0874,97.90032,209.0972
25390834,COUNTRY,Serbia,2001,Both sexes,1297.862,1031.874,1583.695
25390835,COUNTRY,Serbia,2016,Female,122.8498,91.80487,160.0385
25390836,COUNTRY,Serbia,2018,Both sexes,657.1985,455.3078,910.6732
25390837,COUNTRY,Serbia,2000,Both sexes,1030.058,813.2164,1259.5
25390838,COUNTRY,Serbia,2000,Male,809.7838,639.7446,985.2539
25390839,COUNTRY,Serbia,2011,Male,667.6542,533.2649,803.9633
25390840,COUNTRY,Serbia,2007,Male,898.8116,719.6946,1071.002
25390841,COUNTRY,Serbia,2013,Female,175.4636,136.7967,219.4782
25390842,COUNTRY,Serbia,2019,Female,147.1955,95.97424,216.3656
25390843,COUNTRY,Serbia,2014,Female,150.5286,115.6233,190.7201
25390844,COUNTRY,Serbia,2010,Male,624.7108,497.9417,749.7031
25390845,COUNTRY,Serbia,2015,Female,139.568,105.8923,180.2014
25390846,COUNTRY,Serbia,2011,Female,199.6991,158.5572,245.9066
25390847,COUNTRY,Serbia,2015,Male,458.2657,358.9573,574.135
25390848,COUNTRY,Serbia,2008,Both sexes,1064.318,846.1474,1272.821
25390849,COUNTRY,Serbia,2008,Female,200.3613,159.8118,247.0953
25390850,COUNTRY,Serbia,2015,Both sexes,597.8337,464.8496,754.3364
25390851,COUNTRY,Serbia,2008,Male,863.9565,686.3356,1025.726
25390852,COUNTRY,Serbia,2006,Both sexes,1047.708,841.5799,1256.269
25390853,COUNTRY,Serbia,2019,Male,508.2935,343.5744,718.4979
25390854,COUNTRY,Serbia,2002,Both sexes,879.3098,706.9159,1072.104
25390855,COUNTRY,Serbia,2005,Female,212.3219,170.5361,259.37
25390856,COUNTRY,Serbia,2001,Female,303.1713,240.3047,376.0896
25390857,COUNTRY,Serbia,2019,Both sexes,655.4891,439.5486,934.8635
25391698,COUNTRY,South Sudan,2000,Male,772.9582,612.9241,933.6402
25391699,COUNTRY,South Sudan,2011,Both sexes,2691.907,2214.52,3168.298
25391700,COUNTRY,South Sudan,2013,Male,2175.227,1699.9,2649.883
25391701,COUNTRY,South Sudan,2013,Both sexes,3228.443,2522.968,3932.921
25391702,COUNTRY,South Sudan,2019,Both sexes,4062.659,3272.639,4853.684
25391703,COUNTRY,South Sudan,2012,Both sexes,3132.173,2403.227,3862.115
25391704,COUNTRY,South Sudan,2015,Female,1169.894,942.7623,1397.355
25391705,COUNTRY,South Sudan,2000,Both sexes,1193,946,1441
25391706,COUNTRY,South Sudan,2017,Male,2537.281,2043.133,3032.025
25391707,COUNTRY,South Sudan,2004,Female,508.6988,408.8189,608.2343
25391708,COUNTRY,South Sudan,2004,Both sexes,1477,1187,1766
25391709,COUNTRY,South Sudan,2009,Both sexes,2193.945,1799.214,2587.679
25391710,COUNTRY,South Sudan,2003,Female,478.5003,383.0768,574.2695
25391711,COUNTRY,South Sudan,2008,Male,1331.048,1088.678,1573.418
25391712,COUNTRY,South Sudan,2018,Both sexes,3923.733,3160.148,4688.265
25391713,COUNTRY,South Sudan,2016,Both sexes,3661,2978,4350
25391714,COUNTRY,South Sudan,2016,Female,1214.545,987.9584,1443.123
25391715,COUNTRY,South Sudan,2009,Female,727.85,596.8965,858.4728
25391716,COUNTRY,South Sudan,2009,Male,1466.095,1202.318,1729.206
25391717,COUNTRY,South Sudan,2019,Female,1352.419,1089.429,1615.743
25391718,COUNTRY,South Sudan,2004,Male,968.3012,778.1811,1157.766
25391719,COUNTRY,South Sudan,2011,Male,1808.333,1487.64,2128.357
25391720,COUNTRY,South Sudan,2019,Male,2710.24,2183.21,3237.941
25391721,COUNTRY,South Sudan,2002,Both sexes,1316,1049,1583
25391722,COUNTRY,South Sudan,2000,Female,420.0418,333.0759,507.3598
25391723,COUNTRY,South Sudan,2014,Both sexes,3363.512,2671.874,4056.146
25391724,COUNTRY,South Sudan,2008,Both sexes,2010,1644,2376
25391725,COUNTRY,South Sudan,2002,Male,856.3776,682.6293,1030.126
25391726,COUNTRY,South Sudan,2012,Female,1024.375,785.9735,1263.102
25391727,COUNTRY,South Sudan,2008,Female,678.9523,555.3222,802.5825
25391728,COUNTRY,South Sudan,2005,Both sexes,1573,1269,1876
25391729,COUNTRY,South Sudan,2007,Male,1186.362,965.9807,1406.742
25391730,COUNTRY,South Sudan,2007,Both sexes,1798,1464,2132
25391731,COUNTRY,South Sudan,2016,Male,2446.455,1990.042,2906.877
25391732,COUNTRY,South Sudan,2005,Female,541.8294,437.1147,646.1996
25391733,COUNTRY,South Sudan,2014,Female,1100.677,874.3449,1327.334
25391734,COUNTRY,South Sudan,2015,Both sexes,3543.007,2855.141,4231.869
25391735,COUNTRY,South Sudan,2003,Male,905.4997,724.9232,1086.731
25391736,COUNTRY,South Sudan,2017,Female,1247.589,1004.615,1490.856
25391737,COUNTRY,South Sudan,2002,Female,459.6224,366.3707,552.874
25391738,COUNTRY,South Sudan,2010,Female,794.7002,653.5299,935.8705
25391739,COUNTRY,South Sudan,2006,Female,574.1068,465.6492,682.9066
25391740,COUNTRY,South Sudan,2013,Female,1053.216,823.0687,1283.038
25391741,COUNTRY,South Sudan,2007,Female,611.6384,498.0193,725.2575
25391742,COUNTRY,South Sudan,2001,Male,812.9947,646.11,980.5288
25391743,COUNTRY,South Sudan,2003,Both sexes,1384,1108,1661
25391744,COUNTRY,South Sudan,2010,Both sexes,2407.146,1979.541,2834.751
25391745,COUNTRY,South Sudan,2001,Female,439.0053,348.89,529.4712
25391746,COUNTRY,South Sudan,2015,Male,2373.113,1912.379,2834.514
25391747,COUNTRY,South Sudan,2011,Female,883.5738,726.8793,1039.941
25391748,COUNTRY,South Sudan,2005,Male,1031.171,831.8853,1229.8
25391749,COUNTRY,South Sudan,2010,Male,1612.446,1326.011,1898.88
25391750,COUNTRY,South Sudan,2012,Male,2107.798,1617.253,2599.014
25391751,COUNTRY,South Sudan,2014,Male,2262.835,1797.529,2728.812
25391752,COUNTRY,South Sudan,2017,Both sexes,3784.87,3047.748,4522.881
25391753,COUNTRY,South Sudan,2018,Male,2615.23,2106.289,3124.803
25391754,COUNTRY,South Sudan,2018,Female,1308.503,1053.859,1563.462
25391755,COUNTRY,South Sudan,2006,Both sexes,1678,1361,1996
25391756,COUNTRY,South Sudan,2006,Male,1103.893,895.3508,1313.093
25391757,COUNTRY,South Sudan,2001,Both sexes,1252,995,1510
25392598,COUNTRY,Sao Tome and Principe,2013,Female,11.27535,8.84341,13.70728
25392599,COUNTRY,Sao Tome and Principe,2014,Both sexes,52,40,63
25392600,COUNTRY,Sao Tome and Principe,2007,Male,34.20892,26.60694,41.0507
25392601,COUNTRY,Sao Tome and Principe,2010,Female,11.46214,8.8354,13.85009
25392602,COUNTRY,Sao Tome and Principe,2008,Both sexes,45,36,55
25392603,COUNTRY,Sao Tome and Principe,2006,Both sexes,45,35,54
25392604,COUNTRY,Sao Tome and Principe,2000,Both sexes,17.52042,7.00817,43.80104
25392605,COUNTRY,Sao Tome and Principe,2016,Both sexes,55,43,68
25392606,COUNTRY,Sao Tome and Principe,2004,Male,33.01287,26.4103,39.61545
25392607,COUNTRY,Sao Tome and Principe,2013,Both sexes,51,40,62
25392608,COUNTRY,Sao Tome and Principe,2017,Both sexes,56.64333,44.5634,70.81269
25392609,COUNTRY,Sao Tome and Principe,2017,Male,43.99376,34.61152,54.99883
25392610,COUNTRY,Sao Tome and Principe,2005,Male,34.23252,27.38601,41.83974
25392611,COUNTRY,Sao Tome and Principe,2005,Both sexes,45,36,55
25392612,COUNTRY,Sao Tome and Principe,2018,Both sexes,58.29991,46.02271,73.53978
25392613,COUNTRY,Sao Tome and Principe,2004,Both sexes,44.23532,35.38826,53.08239
25392614,COUNTRY,Sao Tome and Principe,2012,Both sexes,49,39,60
25392615,COUNTRY,Sao Tome and Principe,2006,Female,10.76346,8.37158,12.91616
25392616,COUNTRY,Sao Tome and Principe,2019,Male,46.78842,37.06059,59.54568
25392617,COUNTRY,Sao Tome and Principe,2009,Both sexes,46,36,55
25392618,COUNTRY,Sao Tome and Principe,2015,Male,41.83136,32.5355,51.12722
25392619,COUNTRY,Sao Tome and Principe,2011,Both sexes,48,38,58
25392620,COUNTRY,Sao Tome and Principe,2008,Male,34.44139,27.55312,42.09504
25392621,COUNTRY,Sao Tome and Principe,2006,Male,34.23654,26.62842,41.08384
25392622,COUNTRY,Sao Tome and Principe,2012,Female,10.86762,8.64974,13.30729
25392623,COUNTRY,Sao Tome and Principe,2001,Male,10.66083,3.26352,34.82538
25392624,COUNTRY,Sao Tome and Principe,2005,Female,10.76748,8.61399,13.16026
25392625,COUNTRY,Sao Tome and Principe,2002,Female,5.77459,2.491,13.38655
25392626,COUNTRY,Sao Tome and Principe,2002,Both sexes,20.80462,8.97454,48.2289
25392627,COUNTRY,Sao Tome and Principe,2001,Both sexes,14.64494,4.48314,47.84012
25392628,COUNTRY,Sao Tome and Principe,2000,Male,12.55618,5.02247,31.39044
25392629,COUNTRY,Sao Tome and Principe,2010,Male,36.53786,28.1646,44.14991
25392630,COUNTRY,Sao Tome and Principe,2019,Female,13.21506,10.4675,16.81826
25392631,COUNTRY,Sao Tome and Principe,2007,Both sexes,45,35,54
25392632,COUNTRY,Sao Tome and Principe,2007,Female,10.79108,8.39306,12.9493
25392633,COUNTRY,Sao Tome and Principe,2001,Female,3.9841,1.21962,13.01474
25392634,COUNTRY,Sao Tome and Principe,2009,Male,35.21484,27.55944,42.1047
25392635,COUNTRY,Sao Tome and Principe,2015,Female,12.16864,9.4645,14.87278
25392636,COUNTRY,Sao Tome and Principe,2004,Female,11.22245,8.97796,13.46694
25392637,COUNTRY,Sao Tome and Principe,2008,Female,10.55861,8.44688,12.90496
25392638,COUNTRY,Sao Tome and Principe,2019,Both sexes,60.00348,47.52809,76.36394
25392639,COUNTRY,Sao Tome and Principe,2016,Male,42.6496,33.34424,52.73042
25392640,COUNTRY,Sao Tome and Principe,2002,Male,15.03003,6.48354,34.84235
25392641,COUNTRY,Sao Tome and Principe,2003,Female,5.51593,2.24723,13.53909
25392642,COUNTRY,Sao Tome and Principe,2011,Male,36.96576,29.26456,44.66695
25392643,COUNTRY,Sao Tome and Principe,2009,Female,10.78516,8.44056,12.8953
25392644,COUNTRY,Sao Tome and Principe,2016,Female,12.3504,9.65576,15.26958
25392645,COUNTRY,Sao Tome and Principe,2014,Male,40.20627,30.9279,48.71144
25392646,COUNTRY,Sao Tome and Principe,2015,Both sexes,54,42,66
25392647,COUNTRY,Sao Tome and Principe,2000,Female,4.96424,1.9857,12.4106
25392648,COUNTRY,Sao Tome and Principe,2014,Female,11.79373,9.0721,14.28856
25392649,COUNTRY,Sao Tome and Principe,2018,Female,12.96966,10.23842,16.35999
25392650,COUNTRY,Sao Tome and Principe,2003,Both sexes,21.47653,8.7497,52.71511
25392651,COUNTRY,Sao Tome and Principe,2018,Male,45.33025,35.78429,57.17979
25392652,COUNTRY,Sao Tome and Principe,2013,Male,39.72465,31.15659,48.29272
25392653,COUNTRY,Sao Tome and Principe,2003,Male,15.9606,6.50247,39.17602
25392654,COUNTRY,Sao Tome and Principe,2017,Female,12.64957,9.95188,15.81386
25392655,COUNTRY,Sao Tome and Principe,2012,Male,38.13238,30.35026,46.69271
25392656,COUNTRY,Sao Tome and Principe,2011,Female,11.03424,8.73544,13.33305
25392657,COUNTRY,Sao Tome and Principe,2010,Both sexes,48,37,58
25393498,COUNTRY,Suriname,2011,Female,23.86752,16.70378,32.7966
25393499,COUNTRY,Suriname,2006,Female,25.72408,18.17873,35.26707
25393500,COUNTRY,Suriname,2007,Both sexes,130,98.00902,168.752
25393501,COUNTRY,Suriname,2004,Both sexes,145,109.0753,189.0238
25393502,COUNTRY,Suriname,2016,Female,16.93097,11.2496,24.3147
25393503,COUNTRY,Suriname,2005,Female,27.36894,19.35145,37.45627
25393504,COUNTRY,Suriname,2008,Both sexes,126,95.12417,163.6355
25393505,COUNTRY,Suriname,2004,Male,116.0366,88.57164,149.3622
25393506,COUNTRY,Suriname,2009,Male,111.1241,84.99734,142.9674
25393507,COUNTRY,Suriname,2017,Male,72.03486,50.38997,99.58616
25393508,COUNTRY,Suriname,2019,Female,18.71959,11.82597,27.8494
25393509,COUNTRY,Suriname,2013,Male,63.0821,47.12221,83.19835
25393510,COUNTRY,Suriname,2007,Female,26.73514,18.95897,36.55102
25393511,COUNTRY,Suriname,2017,Female,19.23232,12.51153,27.85417
25393512,COUNTRY,Suriname,2010,Male,82.23032,62.73952,105.9806
25393513,COUNTRY,Suriname,2012,Both sexes,85,62.97464,112.2496
25393514,COUNTRY,Suriname,2001,Female,13.46173,9.27287,18.8271
25393515,COUNTRY,Suriname,2004,Female,28.9634,20.50368,39.66161
25393516,COUNTRY,Suriname,2015,Both sexes,64,45.86333,86.90281
25393517,COUNTRY,Suriname,2008,Female,26.00596,18.41553,35.42504
25393518,COUNTRY,Suriname,2015,Female,13.29731,8.98413,18.73471
25393519,COUNTRY,Suriname,2015,Male,50.70269,36.87921,68.1681
25393520,COUNTRY,Suriname,2011,Male,95.13248,72.22247,123.0752
25393521,COUNTRY,Suriname,2019,Male,70.36823,47.41608,99.37286
25393522,COUNTRY,Suriname,2001,Both sexes,61,44.53692,81.37811
25393523,COUNTRY,Suriname,2006,Both sexes,125,94.05964,162.7016
25393524,COUNTRY,Suriname,2019,Both sexes,89.08782,59.24205,127.2223
25393525,COUNTRY,Suriname,2018,Male,71.24167,48.99864,99.62496
25393526,COUNTRY,Suriname,2017,Both sexes,91.26718,62.9015,127.4403
25393527,COUNTRY,Suriname,2002,Female,18.63613,12.97637,25.81625
25393528,COUNTRY,Suriname,2014,Both sexes,90,65.23797,121.4466
25393529,COUNTRY,Suriname,2003,Female,20.9478,14.729,28.78463
25393530,COUNTRY,Suriname,2016,Both sexes,81,56.93933,111.4827
25393531,COUNTRY,Suriname,2012,Female,17.01758,11.80236,23.5298
25393532,COUNTRY,Suriname,2010,Female,20.76968,14.6063,28.40519
25393533,COUNTRY,Suriname,2014,Female,18.86489,12.90145,26.26357
25393534,COUNTRY,Suriname,2000,Both sexes,121,88.89305,160.0166
25393535,COUNTRY,Suriname,2000,Female,27.01572,18.7143,37.47726
25393536,COUNTRY,Suriname,2003,Male,78.0522,59.40972,101.0036
25393537,COUNTRY,Suriname,2001,Male,47.53827,35.26405,62.55101
25393538,COUNTRY,Suriname,2013,Both sexes,79,58.08743,105.3112
